,timestamp,rurality,s1 score,s2 score,s3 score,uw gamsat,w gamsat,offer uni,offer uni gpa,offer uni gamsat,offer uni place type,offer uni preference,interviewed?,interview uni,interview uni gpa,interview uni gamsat,places selected,interview uni preference,deakin bonus,anu bonus,mq bonus (gpa),casper quartile,uq rmp tier,uq type,gemsas over other?,interview opinion,notes,year,interview prep hours,other rejections,status
785,31/10/2023 07:12:59,Non-Rural,58,70,69,65.67,66.5,The University of Queensland (CQ-WB RMP),7.0,65.67,CSP,1.0,,,,,CSP,,2,2,0,1st,Tier 3,,Yes,Unsure,"Selected Bundaberg as UQ campus preference, was given this allocation.",2023,11-25,,
786,31/10/2023 07:24:53,Non-Rural,64,76,62,67.33,66.0,,,,,,,The University of Western Australia,6.969,66.0,"CSP, BMP, FFP",2.0,0,0,0,3rd,,,,Well,,2023,11-25,"Griffith, UNDF, UNDS, UoW",
787,31/10/2023 07:26:53,Non-Rural,68,75,91,78.0,81.25,The University of Melbourne,6.81,78.0,CSP,1.0,,,,,CSP,,0,0,0,,,,Yes,Well,,2023,51-100,,
788,31/10/2023 07:28:32,Non-Rural,67,67,74,69.33,70.5,Macquarie University,6.73,70.5,FFP,1.0,,,,,"CSP, FFP",,0,0,0,4th,,,No,Well,,2023,51-100,,
789,31/10/2023 07:43:06,Non-Rural,65,68,80,71.0,73.25,The University of Melbourne,7.0,71.0,CSP,1.0,,,,,"CSP, BMP, FFP",,0,0,0,4th,,,Yes,Unsure,,2023,26-50,,
790,31/10/2023 08:23:16,Non-Rural,61,71,64,65.33,65.0,The University of Notre Dame Fremantle,6.985,65.33,CSP,5.0,,,,,"CSP, BMP, FFP",,0,0,0,4th,,,Yes,Unsure,,2023,101-250,,
791,31/10/2023 08:33:47,Non-Rural,69,65,66,66.67,66.5,The University of Notre Dame Fremantle,6.875,66.67,BMP,4.0,,,,,"CSP, BMP",,0,0,0,3rd,,,Yes,Unsure,,2023,0-5,,
792,31/10/2023 08:49:51,Non-Rural,69,75,62,68.67,67.0,The University of Melbourne,6.981,68.67,BMP,2.0,,,,,"CSP, BMP",,2,0,0,4th,,,Yes,Well,,2023,11-25,,
793,31/10/2023 08:49:59,Non-Rural,66,73,75,71.33,72.25,The University of Notre Dame Sydney,6.5,71.33,FFP,1.0,,,,,"CSP, BMP, FFP",,2,0,0,3rd,,,Yes,Unsure,,2023,11-25,,
794,31/10/2023 09:21:08,Non-Rural,63,72,70,68.33,68.75,The University of Wollongong,5.5,68.75,CSP,1.0,,,,,"CSP, BMP",,6,2,0,3rd,,,Yes,Well,Strong Portfolio,2023,26-50,,
795,31/10/2023 09:30:45,Non-Rural,64,61,73,66.0,67.75,Griffith University,7.0,67.75,CSP,1.0,,,,,"CSP, BMP",,0,4,0,,Tier 3,,Yes,Well,,2023,0-5,,
796,31/10/2023 09:32:49,Rural,60,70,60,63.33,62.5,The University of Queensland (DD MP),6.2,63.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,Tier 1 (DD RMP),,Yes,Well,,2023,26-50,,
797,31/10/2023 09:35:24,Non-Rural,75,77,72,74.67,74.0,The University of Melbourne,6.875,74.67,CSP,1.0,,,,,CSP,,0,2,0,,,,Yes,Well,,2023,51-100,,
798,31/10/2023 09:44:42,Non-Rural,66,66,67,66.33,66.5,The University of Western Australia,6.91,66.5,CSP,5.0,,,,,"CSP, BMP",,0,0,0,,,,Unsure,Well,,2023,11-25,,
799,31/10/2023 10:10:03,Non-Rural,57,61,71,63.0,65.0,,,,,,,Macquarie University,6.938,65.0,"CSP, BMP, FFP",2.0,0,2,3,2nd,,,,Unsure,,2023,11-25,"UNDF, UNDS, UQ, UoW",
800,31/10/2023 10:12:38,Non-Rural,84,63,87,78.0,80.25,,,,,,,The University of Melbourne,6.77,78.0,"CSP, BMP",1.0,0,0,0,,,,,Well,,2023,0-5,,
801,31/10/2023 11:12:29,Non-Rural,68,70,74,70.67,71.5,,,,,,,The University of Notre Dame Fremantle,6.495,70.67,"CSP, BMP",2.0,2,2,0,3rd,,,,Well,WA residency,2023,6-10,"ANU, Deakin, Griffith, UQ, UWA",
802,31/10/2023 11:26:15,Non-Rural,62,64,82,69.33,72.5,The University of Queensland (CQ-WB RMP),6.41,69.33,CSP,1.0,,,,,"CSP, BMP",,0,2,3,3rd,Tier 3,,Yes,Well,UQRMP- Rocky,2023,51-100,,
803,31/10/2023 11:32:59,Rural,64,51,67,60.67,62.25,,,,,,,The University of Queensland (Greater Brisbane),7.0,60.67,"CSP, BMP",1.0,0,0,0,,,,,Unsure,,2023,11-25,,
804,31/10/2023 11:48:21,Non-Rural,61,60,74,65.0,67.25,The University of Wollongong,5.5,67.25,BMP,4.0,,,,,"CSP, BMP",,4,2,0,4th,,,Yes,Well,,2023,6-10,,
805,31/10/2023 12:01:50,Non-Rural,66,70,74,70.0,71.0,The University of Melbourne,6.938,70.0,CSP,1.0,,,,,CSP,,0,0,0,,,,Yes,Unsure,,2023,51-100,,
806,31/10/2023 12:16:01,Non-Rural,63,78,62,67.67,66.25,Macquarie University,6.7,66.25,FFP,5.0,,The University of Wollongong,5.5,66.25,"CSP, BMP, FFP",4.0,0,0,3,4th,,,Yes,Very well,,2023,26-50,,
807,31/10/2023 12:21:53,Rural,55,60,64,59.67,60.75,The University of Queensland (CQ-WB RMP),6.6,59.67,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,Tier 3,,No,Well,,2023,0-5,,
808,31/10/2023 12:41:34,Non-Rural,50,62,74,62.0,65.0,,,,,,,The University of Wollongong,5.5,65.0,"CSP, BMP, FFP",3.0,0,0,0,2nd,,,,Well,Top 20% in portfolio,2023,51-100,"Griffith, MQ, UNDS",
809,31/10/2023 13:20:55,Rural,63,83,54,66.67,63.5,The University of Melbourne,7.0,66.67,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Very well,"GAM, first time applicant and first time GAMSAT score used",2023,11-25,,
810,31/10/2023 13:28:32,Non-Rural,65,59,73,65.67,67.5,The University of Notre Dame Sydney,6.9,65.67,CSP,2.0,,,,,"CSP, BMP, FFP",,0,0,0,4th,,,Yes,Unsure,,2023,11-25,,
811,31/10/2023 14:50:41,Rural,91,90,74,85.0,82.25,The University of Melbourne,6.89,85.0,CSP,1.0,,,,,CSP,,0,0,0,,,,Unsure,Very well,,2023,0-5,,
812,31/10/2023 15:02:30,Non-Rural,64,68,76,69.33,71.0,The University of Queensland (Greater Brisbane),7.0,69.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Unsure,,2023,11-25,,
813,31/10/2023 15:07:56,Rural,59,65,53,59.0,57.5,Griffith University,6.906,57.5,BMP,1.0,,,,,"CSP, BMP",,0,0,0,,Tier 1 (CQ-WB RMP),,Yes,Well,,2023,51-100,,
814,31/10/2023 15:22:14,Rural,58,70,55,61.0,59.5,The University of Western Australia,6.8,59.5,CSP,1.0,,,,,"CSP, BMP",,0,0,0,3rd,,,Unsure,Well,rural - MM4,2023,6-10,,
815,31/10/2023 15:50:59,Non-Rural,66,81,61,69.33,67.25,The University of Queensland (Greater Brisbane),7.0,69.33,CSP,2.0,,,,,"CSP, BMP, FFP",,0,0,0,4th,,,Unsure,Very well,,2023,6-10,,
816,31/10/2023 16:42:47,Non-Rural,57,73,74,68.0,69.5,The University of Melbourne,7.0,68.0,CSP,1.0,,,,,"CSP, BMP, FFP",,0,0,0,,,,Yes,Unsure,,2023,26-50,,
817,31/10/2023 16:45:41,Non-Rural,59,72,69,66.67,67.25,Macquarie University,7.0,67.25,FFP,3.0,,,,,"CSP, BMP, FFP",,0,0,3,2nd,,,Yes,Well,,2023,51-100,,
818,31/10/2023 16:59:49,Non-Rural,56,67,68,63.67,64.75,The University of Notre Dame Sydney,6.728,63.67,FFP,1.0,,,,,"CSP, BMP, FFP",,4,2,0,4th,Tier 3,,Yes,Unsure,,2023,11-25,,
819,31/10/2023 17:32:40,Non-Rural,63,60,62,61.67,61.75,The University of Notre Dame Sydney,6.892,61.67,FFP,2.0,,,,,"CSP, BMP, FFP",,0,0,0,4th,,,Yes,Unsure,,2023,51-100,,
820,31/10/2023 18:00:38,Non-Rural,63,78,84,75.0,77.25,,,,,,,The University of Melbourne,6.838,75.0,"CSP, BMP",1.0,0,0,0,,,,,Poorly,,2023,51-100,"Deakin, Griffith, UQ, UWA",
821,31/10/2023 18:28:18,Non-Rural,50,73,66,63.0,63.75,The University of Notre Dame Fremantle,6.431,63.0,BMP,2.0,,,,,BMP,,0,0,0,4th,,,Yes,Very well,"WA Residency, Above average Portfolio",2023,101-250,,
822,31/10/2023 18:53:53,Non-Rural,58,61,64,61.0,61.75,The University of Notre Dame Fremantle,6.875,61.0,CSP,4.0,,,,,"CSP, BMP, FFP",,4,0,0,4th,,,Unsure,Well,Experience in healthcare as a Registered Nurse,2023,11-25,,
823,31/10/2023 19:25:26,Non-Rural,58,66,64,62.67,63.0,Macquarie University,7.0,63.0,FFP,2.0,,,,,"CSP, BMP, FFP",,0,0,3,4th,,,Yes,Well,,2023,51-100,,
824,31/10/2023 19:33:20,Non-Rural,78,52,83,71.0,74.0,,,,,,,The University of Notre Dame Fremantle,6.47,71.0,"CSP, BMP",1.0,0,0,0,3rd,,,,Very well,WA resident,2023,6-10,UWA,
825,31/10/2023 20:01:01,Non-Rural,61,73,89,74.33,78.0,The University of Melbourne,7.0,74.33,FFP,1.0,,,,,"CSP, FFP",,0,0,0,,,,Yes,Very poorly,,2023,26-50,,
826,31/10/2023 20:06:45,Non-Rural,68,57,71,65.33,66.75,Deakin University,6.6,66.75,CSP,2.0,,The University of Wollongong,5.5,66.75,"CSP, BMP",1.0,6,0,0,3rd,,,Yes,Well,,2023,101-250,,
827,31/10/2023 20:27:14,Non-Rural,67,71,81,73.0,75.0,The University of Melbourne,6.888,73.0,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Poorly,,2023,101-250,,
828,31/10/2023 22:03:37,Non-Rural,62,67,70,66.33,67.25,Deakin University,7.0,67.25,CSP,3.0,,,,,CSP,,4,0,0,,,,Yes,Poorly,,2023,51-100,,
829,31/10/2023 22:45:35,Non-Rural,60,75,70,68.33,68.75,The University of Notre Dame Fremantle,6.73,68.33,CSP,6.0,,,,,"CSP, BMP, FFP",,2,0,0,3rd,,,Yes,Well,,2023,51-100,,
830,31/10/2023 23:34:27,Non-Rural,66,72,68,68.67,68.5,The University of Western Australia,6.901,68.5,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Yes,Very well,,2023,101-250,,
831,01/11/2023 00:25:18,Non-Rural,61,70,79,70.0,72.25,The University of Melbourne,6.91,70.0,CSP,1.0,,,,,"CSP, BMP",,2,0,0,,,,Yes,Poorly,,2023,26-50,,
832,01/11/2023 07:57:36,Rural,59,83,61,67.67,66.0,The University of Melbourne,6.88,67.67,BMP,1.0,,,,,"CSP, BMP",,2,0,0,,Tier 1 (CQ-WB RMP),,No,Very well,,2023,26-50,,
833,01/11/2023 09:21:15,Non-Rural,67,75,91,77.67,81.0,The University of Western Australia,6.331,81.0,CSP,4.0,,The University of Melbourne,6.331,77.67,"CSP, BMP",1.0,0,0,0,,,,Unsure,Well,,2023,26-50,"ANU, Deakin, Griffith",
834,01/11/2023 09:21:57,Non-Rural,64,69,65,66.0,65.75,The University of Western Australia,6.8,65.75,CSP,6.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Well,,2023,11-25,,
835,01/11/2023 09:25:24,Non-Rural,66,52,78,65.33,68.5,,,,,,,Australian National University,6.903,68.5,"CSP, BMP, FFP",2.0,0,2,0,2nd,,,,Unsure,,2023,26-50,"Deakin, Griffith, UNDS, UQ",
836,01/11/2023 09:34:52,Non-Rural,70,72,65,69.0,68.0,The University of Western Australia,7.0,68.0,CSP,3.0,,Griffith University,7.0,68.0,"CSP, BMP",2.0,0,4,0,3rd,,,Yes,Unsure,PhD,2023,0-5,UQ,
837,01/11/2023 09:48:24,Non-Rural,68,78,73,73.0,73.0,The University of Melbourne,6.975,73.0,CSP,1.0,,,,,"CSP, BMP",,4,0,0,,,,Yes,Unsure,GAM Applicant,2023,11-25,,
838,01/11/2023 09:59:22,Non-Rural,61,65,77,67.67,70.0,The University of Wollongong,5.5,70.0,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Yes,Unsure,Strong portfolio in healthcare and regional areas,2023,11-25,,
839,01/11/2023 10:34:05,Non-Rural,74,71,63,69.33,67.75,The University of Queensland (Greater Brisbane),7.0,69.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Well,,2023,11-25,,
840,01/11/2023 10:50:23,Non-Rural,67,58,77,67.33,69.75,The University of Notre Dame Fremantle,6.958,67.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Yes,Well,WA residency,2023,26-50,,
841,01/11/2023 10:52:04,Non-Rural,56,66,67,63.0,64.0,The University of Queensland (CQ-WB RMP),7.0,63.0,CSP,1.0,,,,,"CSP, BMP, FFP",,0,0,0,4th,Tier 3,,Yes,Very well,,2023,26-50,,
842,01/11/2023 12:02:35,Non-Rural,64,71,65,66.67,66.25,Australian National University,7.0,66.25,CSP,4.0,,The University of Wollongong,5.5,66.25,"CSP, BMP",3.0,4,0,0,3rd,,,Yes,Well,Portfolio in top 20% (As per UoW feedback),2023,6-10,"Griffith, UNDS",
843,01/11/2023 12:18:16,Non-Rural,62,73,68,67.67,67.75,,,,,,,The University of Queensland (Greater Brisbane),7.0,67.67,"CSP, FFP",1.0,0,2,0,3rd,,,,Unsure,,2023,26-50,"ANU, Griffith, UniMelb, UNDS, UWA",
844,01/11/2023 12:31:18,Non-Rural,65,78,78,73.67,74.75,Australian National University,6.896,74.75,CSP,1.0,,,,,"CSP, BMP, FFP",,0,2,0,4th,,,Yes,Well,,2023,101-250,,
845,01/11/2023 12:37:06,Rural,62,62,59,61.0,60.5,Australian National University,6.1,60.5,BMP,3.0,,,,,"CSP, BMP",,10,2,3,,,,Yes,Very well,"Rural MM7, not sure if that factors in or not but likely how I got to interview stage.",2023,11-25,,
846,01/11/2023 12:50:32,Rural,70,65,65,66.67,66.25,The University of Western Australia,7.0,66.25,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Well,,2023,0-5,,
847,01/11/2023 12:59:44,Non-Rural,62,68,83,71.0,74.0,Australian National University,6.96,74.0,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Well,,2023,26-50,,
848,01/11/2023 13:03:27,Non-Rural,54,71,71,65.33,66.75,,,,,,,The University of Notre Dame Sydney,7.0,65.33,"CSP, BMP",4.0,0,0,0,4th,,,,Well,,2023,26-50,"Griffith, UQ",
849,01/11/2023 13:18:33,Non-Rural,68,61,83,70.67,73.75,The University of Melbourne,6.844,70.67,CSP,1.0,,,,,CSP,,0,0,0,,,,Yes,Well,,2023,51-100,,
850,01/11/2023 14:37:47,Rural,57,61,51,56.33,55.0,The University of Western Australia,6.46,55.0,BMP,3.0,,Deakin University,6.48,55.0,"CSP, BMP",1.0,10,0,0,,,,Yes,Very well,Deakin Tier 1,2023,0-5,UniMelb,
851,01/11/2023 14:39:21,Rural,72,71,50,64.33,60.75,The University of Notre Dame Fremantle,6.2,64.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,No,Well,"Rural (MM6), WA residency, previous UNDF graduate.",2023,6-10,,
852,01/11/2023 15:06:21,Non-Rural,63,67,68,66.0,66.5,Griffith University,6.802,66.5,CSP,2.0,,The University of Queensland (DD MP),6.76,66.0,"CSP, BMP, FFP",1.0,2,0,0,4th,Tier 3,,Yes,Well,,2023,11-25,,
853,01/11/2023 15:16:45,Rural,52,55,63,56.67,58.25,The University of Queensland (CQ-WB RMP),7.0,56.67,BMP,1.0,,,,,"CSP, BMP",,0,0,0,1st,Tier 1 (CQ-WB RMP),,Yes,Unsure,Rockhampton,2023,26-50,,
854,01/11/2023 15:53:26,Non-Rural,70,74,71,71.67,71.5,Griffith University,6.76,71.5,CSP,2.0,,The University of Notre Dame Sydney,6.76,71.67,"CSP, BMP",1.0,0,0,0,4th,,,No,Unsure,,2023,0-5,,Withdrawn
855,01/11/2023 15:55:34,Non-Rural,66,81,64,70.33,68.75,Deakin University,6.642,68.75,CSP,3.0,,The University of Queensland (CQ-WB RMP),6.542,70.33,"CSP, BMP",1.0,4,0,0,4th,Tier 3,,Yes,Well,,2023,51-100,"Deakin, Griffith, UNDF, UWA, UoW",
856,01/11/2023 16:17:25,Non-Rural,64,72,91,75.67,79.5,The University of Melbourne,6.767,75.67,CSP,2.0,,The University of Notre Dame Fremantle,6.813,75.67,"CSP, BMP",1.0,0,0,0,3rd,,,Unsure,Unsure,,2023,101-250,"ANU, Deakin, Griffith, UWA",
857,01/11/2023 16:31:51,Non-Rural,71,65,70,68.67,69.0,Griffith University,6.743,69.0,CSP,4.0,,The University of Wollongong,5.5,69.0,"CSP, BMP",1.0,0,0,0,4th,,,No,Unsure,"Last year's portfolio = 4th quintile overall. This year same portfolio + additions = 2nd quintile. CASPer=5th quintile, MMI =4th quintile.",2023,26-50,"ANU, UNDS",
858,01/11/2023 17:29:11,Non-Rural,62,68,66,65.33,65.5,,,,,,,Macquarie University,7.0,65.5,"CSP, BMP, FFP",1.0,0,0,3,2nd,,,,Unsure,,2023,101-250,"ANU, UNDS, UQ, UoW",
859,01/11/2023 17:35:16,Non-Rural,61,65,78,68.0,70.5,Griffith University,6.792,70.5,CSP,3.0,,The University of Notre Dame Sydney,6.844,68.0,"CSP, BMP",1.0,0,0,0,4th,,,Yes,Poorly,,2023,11-25,"ANU, UniMelb, UQ",
860,01/11/2023 17:57:35,Non-Rural,61,67,59,62.33,61.5,The University of Notre Dame Sydney,6.698,62.33,FFP,2.0,,,,,"CSP, BMP, FFP",,0,0,0,4th,,,Unsure,Unsure,,2023,26-50,,
861,01/11/2023 18:36:58,Non-Rural,61,68,77,68.67,70.75,,,,,,,The University of Wollongong,5.5,70.75,"CSP, BMP, FFP",1.0,0,0,0,2nd,,,,Well,,2023,0-5,"ANU, Deakin, UniMelb, UNDF, UNDS",
862,01/11/2023 19:01:48,Rural,54,60,72,62.0,64.5,Australian National University,6.46,64.5,BMP,1.0,,,,,"CSP, BMP",,0,0,0,2nd,Tier 1 (DD RMP),,Unsure,Well,Strong UOW Portfolio,2023,0-5,,
863,01/11/2023 19:04:27,Non-Rural,67,68,75,70.0,71.25,Australian National University,6.925,71.25,CSP,1.0,,,,,"CSP, BMP",,2,2,0,,,,No,Well,,2023,11-25,,
864,01/11/2023 19:08:55,Rural,75,64,64,67.67,66.75,Deakin University,6.95,66.75,CSP,1.0,,,,,"CSP, BMP",,10,0,0,4th,,,No,Very well,I will be declining my GEMSAS offer in favour of Flinders. Also received a Uni Melb BMP.,2023,6-10,,
865,01/11/2023 21:47:51,Non-Rural,63,73,80,72.0,74.0,Australian National University,6.56,74.0,CSP,3.0,,,,,CSP,,0,2,0,,,,No,Very well,GAM,2023,26-50,,
866,01/11/2023 22:13:36,Non-Rural,67,64,86,72.33,75.75,The University of Melbourne,6.688,72.33,CSP,1.0,,,,,"CSP, BMP",,0,2,0,,,,Yes,Unsure,,2023,51-100,,
867,01/11/2023 22:15:32,Rural,60,72,50,60.67,58.0,The University of Wollongong,5.5,58.0,BMP,1.0,,,,,"CSP, BMP",,0,0,0,3rd,,,Yes,Unsure,"Strong, diverse portfolio- tennis coaching, multiple volunteer roles, marketing for hospital, sports, language, toastmasters",2023,26-50,,
868,01/11/2023 22:32:15,Non-Rural,62,68,78,69.33,71.5,The University of Melbourne,6.9,69.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,3rd,,,Yes,Well,,2023,11-25,,
869,01/11/2023 22:41:00,Non-Rural,78,62,62,67.33,66.0,,,,,,,The University of Wollongong,5.5,66.0,"CSP, BMP",1.0,0,0,0,3rd,,,,Unsure,,2023,11-25,"ANU, Griffith, MQ, UNDS",
870,01/11/2023 23:13:13,Non-Rural,71,71,72,71.33,71.5,The University of Queensland (Greater Brisbane),7.0,71.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,3rd,,,Yes,Unsure,,2023,11-25,,
871,02/11/2023 00:34:29,Non-Rural,59,65,72,65.33,67.0,Macquarie University,6.87,67.0,FFP,1.0,,,,,FFP,,0,0,0,,,,Yes,Poorly,,2023,51-100,,
872,02/11/2023 09:09:40,Non-Rural,65,68,98,77.0,82.25,,,,,,,Australian National University,7.0,82.25,"CSP, BMP",1.0,0,0,0,4th,Tier 3,,,Unsure,,2023,11-25,"Deakin, Griffith, UniMelb, UQ, UoW",
873,02/11/2023 09:12:27,Non-Rural,58,61,62,60.33,60.75,Deakin University,6.6,60.75,CSP,1.0,,,,,"CSP, BMP",,12,2,0,,,,Yes,Well,,2023,11-25,,
874,02/11/2023 09:19:28,Non-Rural,62,75,58,65.0,63.25,The University of Notre Dame Sydney,6.5,65.0,CSP,1.0,,,,,"CSP, BMP, FFP",,4,0,0,4th,,,Yes,Very well,"Registered nurse background, moderate strength portfolio",2023,26-50,,
875,02/11/2023 09:54:57,Rural,51,57,65,57.67,59.5,The University of Melbourne,6.88,57.67,BMP,2.0,,,,,"CSP, BMP",,0,0,0,,,,Unsure,Poorly,,2023,6-10,,
876,02/11/2023 11:37:53,Rural,66,74,64,68.0,67.0,The University of Queensland (DD MP),6.616,68.0,CSP,2.0,,Griffith University,6.531,67.0,"CSP, BMP",1.0,10,0,0,,Tier 2,,Yes,Very poorly,UQRMP Toowoomba,2023,6-10,,
877,02/11/2023 12:50:19,Non-Rural,75,72,78,75.0,75.75,The University of Melbourne,6.725,75.0,BMP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Poorly,,2023,6-10,,
878,02/11/2023 13:49:59,Non-Rural,63,62,78,67.67,70.25,,,,,,,Griffith University,7.0,70.25,"CSP, BMP, FFP",1.0,0,0,0,3rd,,,,Well,,2023,51-100,"Deakin, UniMelb, UNDS, UQ, UWA",
879,02/11/2023 13:54:40,Non-Rural,67,71,57,65.0,63.0,,,,,,,The University of Notre Dame Fremantle,6.47,65.0,"CSP, BMP",1.0,2,0,0,4th,,,,Well,,2023,250+,"ANU, Deakin, UniMelb, UNDS, UWA",
880,02/11/2023 14:37:02,Non-Rural,66,71,66,67.67,67.25,The University of Notre Dame Fremantle,6.9,67.67,BMP,6.0,,The University of Notre Dame Sydney,6.9,67.67,"CSP, BMP",1.0,0,2,0,1st,,,Yes,Poorly,,2023,0-5,"ANU, Griffith, UniMelb, UNDS, UWA",
881,02/11/2023 22:06:19,Non-Rural,72,74,74,73.33,73.5,Griffith University,6.94,73.5,CSP,1.0,,,,,CSP,,0,0,0,4th,,,Yes,Very well,,2023,51-100,,
882,02/11/2023 22:47:15,Rural,58,59,68,61.67,63.25,The University of Notre Dame Fremantle,6.91,61.67,BMP,4.0,,Griffith University,6.4,63.25,"CSP, BMP",1.0,0,0,0,2nd,,,Yes,Unsure,,2023,11-25,"Deakin, UniMelb",
883,03/11/2023 02:01:07,Non-Rural,60,60,74,64.67,67.0,The University of Western Australia,7.0,67.0,CSP,4.0,,,,,"CSP, BMP",,0,0,0,3rd,,,No,Very well,,2023,51-100,,
884,03/11/2023 02:53:57,Non-Rural,53,60,99,70.67,77.75,The University of Melbourne,6.98,70.67,CSP,1.0,,,,,"CSP, BMP, FFP",,0,0,0,,,,Yes,Very well,,2023,101-250,,
885,03/11/2023 12:18:05,Non-Rural,71,76,59,68.67,66.25,,,,,,,The University of Queensland (Greater Brisbane),7.0,68.67,"CSP, BMP",1.0,0,0,0,,,,,Well,,2023,6-10,Griffith,
886,03/11/2023 13:16:36,Non-Rural,65,61,76,67.33,69.5,The University of Notre Dame Fremantle,6.644,67.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Yes,Well,WA residency,2023,11-25,,
887,03/11/2023 17:33:51,Non-Rural,81,66,58,68.33,65.75,The University of Notre Dame Fremantle,6.86,68.33,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Yes,Well,WA Residency,2023,6-10,,
888,03/11/2023 19:26:49,Rural,66,59,86,70.33,74.25,The University of Western Australia,6.65,74.25,CSP,1.0,,,,,"CSP, BMP",,14,0,0,3rd,,,Unsure,Well,WA Residency Bonus for UNDF,2023,26-50,,
889,03/11/2023 20:12:07,Non-Rural,69,80,73,74.0,73.75,,,,,,,The University of Melbourne,6.96,74.0,"CSP, BMP",1.0,0,0,0,,,,,Very poorly,,2023,51-100,"ANU, Deakin, Griffith, UWA",
890,04/11/2023 00:12:26,Rural,60,66,61,62.33,62.0,The University of Notre Dame Fremantle,6.5,62.33,CSP,1.0,,,,,"CSP, BMP, FFP",,0,0,0,1st,,,Yes,Well,WA Residency,2023,6-10,,
891,04/11/2023 14:13:25,Non-Rural,59,75,65,66.33,66.0,,,,,,,The University of Queensland (CQ-WB RMP),7.0,66.33,"CSP, BMP",3.0,0,2,0,3rd,Tier 3,,,Unsure,,2023,0-5,"Griffith, UNDS",
892,04/11/2023 16:11:21,Rural,65,66,54,61.67,59.75,The University of Queensland (DD MP),5.3,61.67,CSP,1.0,,,,,"CSP, BMP",,8,0,0,2nd,Tier 2,,No,Well,,2023,0-5,,
893,04/11/2023 20:08:02,Rural,67,75,60,67.33,65.5,,,,,,,Deakin University,5.912,65.5,"CSP, BMP",1.0,12,0,0,,,,,Well,Deakin RTS Tier 3,2023,0-5,,
894,04/11/2023 20:20:48,Non-Rural,64,72,80,72.0,74.0,The University of Western Australia,6.98,74.0,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,No,Well,,2023,6-10,,
895,04/11/2023 20:21:59,Non-Rural,58,72,76,68.67,70.5,The University of Western Australia,7.0,70.5,CSP,1.0,,,,,CSP,,0,0,0,4th,,,No,Unsure,,2023,6-10,,
896,05/11/2023 02:20:18,Non-Rural,59,65,68,64.0,65.0,,,,,,,The University of Wollongong,5.5,65.0,"CSP, BMP, FFP",1.0,0,0,0,4th,,,,Unsure,,2023,11-25,"Deakin, Griffith, UniMelb, UNDS",
897,06/11/2023 15:11:13,Rural,76,66,82,74.67,76.5,Griffith University,6.85,76.5,CSP,2.0,,The University of Queensland (Greater Brisbane),7.0,74.67,"CSP, BMP",1.0,2,0,0,,,,Yes,Well,"Was offered Griffith Sunshine Coast, which was my first campus preference",2023,26-50,,
898,07/11/2023 11:04:18,Non-Rural,62,79,83,74.67,76.75,The University of Melbourne,6.83,74.67,FFP,1.0,,,,,"CSP, FFP",,0,0,0,,,,No,Well,Nope,2023,101-250,,
899,07/11/2023 18:10:14,Non-Rural,64,75,76,71.67,72.75,The University of Queensland (Greater Brisbane),7.0,71.67,CSP,1.0,,,,,"CSP, BMP",,0,2,0,,,,Yes,Well,First class honours at UQ is a GPA of 7,2023,26-50,,
900,07/11/2023 21:22:24,Rural,64,58,62,61.33,61.5,The University of Notre Dame Sydney,6.5,61.33,BMP,1.0,,,,,"CSP, BMP",,0,0,0,2nd,Tier 3,,No,Well,,2023,0-5,,
901,08/11/2023 12:14:21,Rural,61,53,58,57.33,57.5,The University of Notre Dame Fremantle,5.948,57.33,CSP,1.0,,,,,"CSP, BMP",,6,0,0,3rd,,,No,Well,,2023,11-25,,
902,08/11/2023 16:09:31,Rural,51,67,50,56.0,54.5,The University of Notre Dame Fremantle,5.8,56.0,BMP,1.0,,,,,"CSP, BMP",,0,0,0,2nd,,,Yes,Very well,"WA residency, rural application",2023,6-10,,
903,09/11/2023 16:30:55,Rural,53,68,74,65.0,67.25,The University of Notre Dame Sydney,6.96,65.0,CSP,3.0,,The University of Melbourne,6.9,65.0,"CSP, BMP",1.0,8,0,0,3rd,,,No,Well,,2023,26-50,Griffith,
