,Timestamp,Rurality,University,Final Combo Score,GPA,GAMSAT,Raw Combo Score,UQ RMP/MP Tier,CASPer Quartile,Deakin Bonus,ANU Bonus,MQ Bonus (GPA),Notes,Outlier?
361,03/09/2023 20:14:08,Non-Rural,The University of Wollongong,1.51321428571429,5.5,72.75,1.51321428571429,N/A,4th,0,2,0,-,-
362,30/08/2023 15:58:13,Non-Rural,The University of Wollongong,1.49071428571429,5.5,70.5,1.49071428571429,N/A,4th,2,2,0,-,-
363,09/09/2023 16:11:59,Non-Rural,The University of Wollongong,1.48571428571429,5.5,70,1.48571428571429,N/A,4th,0,0,0,"I think above average - rural experience as a health professional, disability work experience, lots of volunteering and team sport, bilingual etc.",-
364,30/08/2023 12:40:25,Non-Rural,The University of Wollongong,1.47821428571429,5.5,69.25,1.47821428571429,N/A,3rd,0,0,0,-,-
365,31/08/2023 09:54:37,Non-Rural,The University of Wollongong,1.47571428571429,5.5,69,1.47571428571429,N/A,3rd,6,2,0,Strong portfolio,-
366,30/08/2023 11:53:24,Non-Rural,The University of Wollongong,1.47071428571429,5.5,68.5,1.47071428571429,N/A,2nd,0,0,0,Average portfolio,-
367,31/08/2023 20:09:02,Non-Rural,The University of Wollongong,1.47071428571429,5.5,68.5,1.47071428571429,N/A,4th,0,0,0,-,-
368,19/09/2023 21:02:52,Non-Rural,The University of Wollongong,1.46571428571429,5.5,68,1.46571428571429,N/A,4th,0,0,0,Relatively good portfolio with 2 years + full time rural paramedic experience and military background (non medical & non combat),-
369,31/08/2023 08:49:24,Non-Rural,The University of Wollongong,1.46071428571429,5.5,67.5,1.46071428571429,N/A,4th,0,0,0,Portfolio was pretty strong,-
370,30/08/2023 15:37:24,Non-Rural,The University of Wollongong,1.45821428571429,5.5,67.25,1.45821428571429,N/A,4th,4,2,0,-,-
371,30/08/2023 12:54:26,Non-Rural,The University of Wollongong,1.45571428571429,5.5,67,1.45571428571429,N/A,4th,4,0,0,"Below average portfolio, WA residency",-
372,05/09/2023 11:55:42,Non-Rural,The University of Wollongong,1.44321428571429,5.5,65.75,1.44321428571429,N/A,3rd,0,0,0,"Red Cross Volunteer, St John Ambulance Volunteer, rural work experience",-
373,30/08/2023 18:39:56,Non-Rural,The University of Wollongong,1.44071428571429,5.5,65.5,1.44071428571429,N/A,4th,0,0,0,Pretty strong portfolio in most areas IMO,-
374,01/09/2023 16:40:45,Non-Rural,The University of Wollongong,1.44071428571429,5.5,65.5,1.44071428571429,N/A,3rd,2,0,0,-,-
375,30/08/2023 13:39:06,Non-Rural,The University of Wollongong,1.43071428571429,5.5,64.5,1.43071428571429,N/A,3rd,0,0,0,-,-
376,30/08/2023 11:23:14,Rural,Australian National University,1.69640571428571,6.917,67.5,1.66314285714286,Tier 3,3rd,6,2,0,-,
377,31/08/2023 13:18:00,Rural,Australian National University,1.56169285714286,6.5,60.25,1.53107142857143,N/A,3rd,0,2,0,-,
378,31/08/2023 07:32:01,Rural,Australian National University,1.50595714285714,6.1,60.5,1.47642857142857,N/A,N/A,12,2,3,-,
379,30/08/2023 13:24:10,Rural,Deakin University,1.92518571428571,6.98,66.25,1.65964285714286,N/A,N/A,16,0,0,RTS applicant - Tier 1,
380,31/08/2023 20:42:36,Rural,Deakin University,1.82639285714286,6.95,66.75,1.66035714285714,N/A,4th,10,0,0,"Portfolio above average (?strong), GAM application below average, MM7, Deakin RTS Tier 3",
381,30/08/2023 19:43:21,Rural,Deakin University,1.78744,6.604,65.25,1.59592857142857,Tier 2,N/A,12,4,0,Deakin RTS,
382,30/08/2023 22:50:18,Rural,Deakin University,1.782,6.44,73,1.65,N/A,N/A,8,0,0,-,
383,30/08/2023 18:26:15,Rural,Deakin University,1.78092,6.958,65.5,1.649,N/A,N/A,8,0,0,Deakin RTS Tier 1,
384,30/08/2023 17:17:06,Rural,Deakin University,1.75622857142857,6.346,69,1.59657142857143,N/A,N/A,10,0,0,-,
385,30/08/2023 19:18:31,Rural,Deakin University,1.75016,6.616,61.75,1.56264285714286,N/A,N/A,12,0,0,-,
386,30/08/2023 12:13:21,Rural,Deakin University,1.72692142857143,6.422,65.25,1.56992857142857,N/A,1st,10,0,0,Casper score did not meet UoW hurdle,
387,30/08/2023 12:31:31,Rural,Deakin University,1.72189285714286,6.6,62.25,1.56535714285714,Tier 2,N/A,10,0,0,-,
388,30/08/2023 11:24:26,Rural,Deakin University,1.71529285714286,6.313,65.75,1.55935714285714,N/A,4th,10,0,0,-,
389,02/09/2023 11:34:17,Rural,Deakin University,1.69989285714286,6.74,58.25,1.54535714285714,N/A,N/A,10,0,0,Deakin RTS,
390,13/09/2023 11:36:53,Rural,Deakin University,1.66352,5.812,65.5,1.48528571428571,N/A,N/A,12,0,0,Deakin RTS selected,
391,30/08/2023 13:10:36,Rural,Deakin University,1.65982142857143,6.1,63.75,1.50892857142857,N/A,N/A,10,0,3,Deakin RTS applicant Tier 1,
392,30/08/2023 16:17:53,Rural,Deakin University,1.64689285714286,6,58.75,1.44464285714286,N/A,N/A,14,0,0,-,< Outlier LL
393,31/08/2023 20:40:19,Rural,Deakin University,1.64371428571429,6.4,58,1.49428571428571,N/A,N/A,10,0,0,Deakin RTS Tier 1,< Outlier LL
394,30/08/2023 11:19:22,Rural,Griffith University,1.664,6.643,71.5,1.664,N/A,N/A,10,0,0,-,
395,04/09/2023 16:05:50,Rural,Griffith University,1.66121428571429,6.781,69.25,1.66121428571429,N/A,N/A,2,0,0,-,
396,04/09/2023 22:07:29,Rural,Griffith University,1.64071428571429,6.9,65.5,1.64071428571429,N/A,N/A,2,0,0,-,
397,30/08/2023 11:53:57,Rural,Griffith University,1.63321428571429,6.9,64.75,1.63321428571429,N/A,3rd,2,0,0,-,
398,30/08/2023 15:32:00,Rural,Griffith University,1.632,6.909,64.5,1.632,N/A,N/A,0,0,0,-,
399,30/08/2023 20:20:41,Rural,Griffith University,1.62542857142857,6.688,67,1.62542857142857,Tier 2,N/A,10,0,0,GAM,
400,30/08/2023 13:17:44,Rural,Griffith University,1.61214285714286,6.91,62.5,1.61214285714286,N/A,4th,0,0,0,-,
401,30/08/2023 11:25:33,Rural,Griffith University,1.595,6.895,61,1.595,N/A,2nd,10,0,0,-,
402,30/08/2023 11:31:10,Rural,Griffith University,1.57285714285714,5.375,80.5,1.57285714285714,N/A,N/A,0,0,0,-,
403,01/09/2023 09:02:20,Rural,Griffith University,1.57178571428571,6.715,61.25,1.57178571428571,Tier 2,N/A,0,0,0,-,
404,30/08/2023 12:26:07,Rural,Griffith University,1.56357142857143,6.5,63.5,1.56357142857143,N/A,N/A,8,0,0,-,
405,30/08/2023 15:40:37,Rural,Griffith University,1.56121428571429,6.851,58.25,1.56121428571429,Tier 1 (DD RMP),N/A,0,0,0,-,
406,30/08/2023 17:58:36,Rural,Griffith University,1.54585714285714,6.656,59.5,1.54585714285714,Tier 2,N/A,0,0,0,-,
407,30/08/2023 15:32:53,Rural,Griffith University,1.49407142857143,6.486,56.75,1.49407142857143,N/A,N/A,0,0,0,Only 1 preference. Eligible for bonuses elsewhere though.,< Outlier LL
408,31/08/2023 00:30:25,Rural,The University of Melbourne,1.7733,7,77.33,1.7733,N/A,4th,0,0,0,-,
409,30/08/2023 13:07:13,Rural,The University of Melbourne,1.71955714285714,6.6,77.67,1.71955714285714,N/A,N/A,0,0,0,"GAM, Rural Healthcare Experience",
410,30/08/2023 12:44:23,Rural,The University of Melbourne,1.71,7,71,1.71,N/A,4th,6,0,0,-,
411,30/08/2023 19:16:32,Rural,The University of Melbourne,1.67815714285714,6.754,71.33,1.67815714285714,N/A,N/A,0,0,0,-,
412,31/08/2023 00:19:19,Rural,The University of Melbourne,1.66142857142857,6.8,69,1.66142857142857,N/A,N/A,0,0,0,-,
413,30/08/2023 14:43:23,Rural,The University of Melbourne,1.65285714285714,6.88,67,1.65285714285714,N/A,N/A,10,0,0,-,
414,10/09/2024 13:06:29,Rural,The University of Melbourne,1.64857142857143,6.85,67,1.64857142857143,N/A,N/A,0,0,0,-,
415,30/08/2023 21:58:00,Rural,The University of Melbourne,1.644,6.958,65,1.644,N/A,2nd,8,0,0,-,
416,30/08/2023 22:20:51,Rural,The University of Melbourne,1.62615714285714,6.6,68.33,1.62615714285714,N/A,2nd,8,0,0,GAM,
417,01/09/2023 01:55:38,Rural,The University of Melbourne,1.62472857142857,6.8,65.33,1.62472857142857,N/A,N/A,12,0,0,-,
418,30/08/2023 22:53:13,Rural,The University of Melbourne,1.62,6.3,72,1.62,N/A,N/A,4,0,0,-,
419,30/08/2023 19:21:44,Rural,The University of Melbourne,1.61955714285714,6.25,72.67,1.61955714285714,N/A,4th,8,0,0,-,
420,30/08/2023 14:50:04,Rural,The University of Melbourne,1.60714285714286,6.7,65,1.60714285714286,N/A,N/A,4,0,0,-,
421,31/08/2023 10:28:13,Rural,The University of Melbourne,1.59758571428571,6.96,60.33,1.59758571428571,N/A,N/A,10,0,0,Mature aged student,
422,31/08/2023 19:18:30,Rural,The University of Melbourne,1.5967,6.79,62.67,1.5967,Tier 3,N/A,8,0,0,-,
423,30/08/2023 13:14:37,Rural,The University of Melbourne,1.56384285714286,6.98,56.67,1.56384285714286,N/A,N/A,0,0,0,-,
424,30/08/2023 12:41:23,Rural,The University of Melbourne,1.53615714285714,6.6,59.33,1.53615714285714,N/A,4th,8,0,0,-,< Outlier LL
425,30/08/2023 12:03:45,Rural,The University of Melbourne,1.51514285714286,6.756,55,1.51514285714286,Tier 2,N/A,0,0,3,Applied to/indicated for all relevant Rural Medical Programs.,< Outlier LL
426,03/09/2023 23:22:13,Rural,The University of Notre Dame Fremantle,1.54444285714286,6.448,62.33,1.54444285714286,N/A,2nd,0,0,0,"MM7, WA resident bonus, First time applicant",
427,05/09/2023 11:40:08,Rural,The University of Notre Dame Fremantle,1.50044285714286,6,64.33,1.50044285714286,N/A,4th,0,0,0,"MM6, WA resident. First time applicant.",
428,31/08/2023 20:38:49,Rural,The University of Notre Dame Sydney,1.65098571428571,6.47,72.67,1.65098571428571,N/A,2nd,0,0,0,R,
429,31/08/2023 20:36:36,Rural,The University of Notre Dame Sydney,1.64142857142857,6.73,68,1.64142857142857,N/A,4th,0,0,0,-,
430,30/08/2023 12:37:58,Rural,The University of Notre Dame Sydney,1.61514285714286,6.896,63,1.61514285714286,N/A,1st,10,0,0,-,
431,30/08/2023 12:06:16,Rural,The University of Notre Dame Sydney,1.57384285714286,6.77,60.67,1.57384285714286,N/A,2nd,4,0,0,-,
432,30/08/2023 12:15:02,Rural,The University of Notre Dame Sydney,1.44955714285714,5.76,62.67,1.44955714285714,N/A,3rd,6,0,0,-,< Outlier LL
433,30/08/2023 15:10:42,Rural,The University of Queensland (CQ-WB RMP),1.5667,7,56.67,1.5667,Tier 1 (CQ-WB RMP),4th,0,0,0,-,
434,30/08/2023 23:31:01,Rural,The University of Queensland (CQ-WB RMP),1.55758571428571,6.89,57.33,1.55758571428571,Tier 2,N/A,0,0,0,-,
435,30/08/2023 23:19:22,Rural,The University of Queensland (CQ-WB RMP),1.54312857142857,6.625,59.67,1.54312857142857,Tier 3,N/A,0,0,0,-,
436,30/08/2023 21:00:29,Rural,The University of Queensland (CQ-WB RMP),1.5213,6.706,56.33,1.5213,Tier 1 (CQ-WB RMP),N/A,0,0,0,-,
437,01/09/2023 12:41:56,Rural,The University of Queensland (CQ-WB RMP),1.34571428571429,5.5,56,1.34571428571429,Tier 2,2nd,8,0,0,Gamsas calc my GPA off 4 units only (0.5FTE) as my key degree (3yr full time) was entirely calculated as credits by them. Great portfolio.,< Outlier LL
438,30/08/2023 14:34:12,Rural,The University of Queensland (DD MP),1.77657142857143,6.906,79,1.77657142857143,Tier 2,N/A,0,0,0,-,
439,30/08/2023 15:38:24,Rural,The University of Queensland (DD MP),1.62,7,62,1.62,Tier 2,N/A,12,2,0,GAM,
440,30/08/2023 15:03:12,Rural,The University of Queensland (DD MP),1.57714285714286,6.7,62,1.57714285714286,Tier 1 (DD RMP),2nd,0,0,0,-,
441,30/08/2023 16:19:21,Rural,The University of Queensland (DD MP),1.57087142857143,6.493,64.33,1.57087142857143,Tier 1 (DD RMP),N/A,0,0,0,-,
442,20/09/2023 16:08:06,Rural,The University of Queensland (DD MP),1.50687142857143,6.185,62.33,1.50687142857143,Tier 2,1st,0,0,0,-,
443,30/08/2023 14:44:20,Rural,The University of Queensland (DD MP),1.50044285714286,6,64.33,1.50044285714286,Tier 1 (DD RMP),N/A,0,0,0,-,
444,31/08/2023 17:30:00,Rural,The University of Queensland (DD MP),1.48901428571429,5.99,63.33,1.48901428571429,Tier 2,N/A,8,0,0,-,
445,09/09/2023 21:46:33,Rural,The University of Queensland (DD MP),1.45044285714286,6,59.33,1.45044285714286,N/A,3rd,6,0,0,-,< Outlier LL
446,30/08/2023 15:28:32,Rural,The University of Queensland (Greater Brisbane),1.7467,7,74.67,1.7467,N/A,N/A,2,0,0,Tier 2 rurality,
447,30/08/2023 14:48:24,Rural,The University of Queensland (Greater Brisbane),1.64158571428571,6.988,64.33,1.64158571428571,N/A,N/A,4,0,0,-,
448,30/08/2023 14:48:10,Rural,The University of Queensland (Greater Brisbane),1.6367,7,63.67,1.6367,N/A,N/A,0,0,0,-,
449,01/09/2023 19:54:50,Rural,The University of Queensland (Greater Brisbane),1.6167,6.51,68.67,1.6167,N/A,N/A,0,0,0,-,
450,30/08/2023 14:28:36,Rural,The University of Western Australia,1.74,7,74,1.74,N/A,2nd,0,2,0,-,
451,30/08/2023 14:24:00,Rural,The University of Western Australia,1.69192857142857,6.646,74.25,1.69192857142857,N/A,3rd,14,0,0,"WA Resident, Deakin RTS",
452,30/08/2023 17:22:22,Rural,The University of Western Australia,1.61,7,61,1.61,N/A,1st,10,0,0,"WA resident, MM5",
453,30/08/2023 18:03:54,Rural,The University of Western Australia,1.56642857142857,6.8,59.5,1.56642857142857,N/A,3rd,8,0,0,-,
454,31/08/2023 11:21:49,Rural,The University of Western Australia,1.53892857142857,6.66,58.75,1.53892857142857,N/A,N/A,0,0,0,MM3,
455,30/10/2023 23:03:07,Rural,The University of Western Australia,1.53892857142857,6.66,58.75,1.53892857142857,N/A,N/A,0,0,0,Rural MM3,
456,30/08/2023 17:05:20,Rural,The University of Wollongong,1.50071428571429,5.5,71.5,1.50071428571429,N/A,2nd,0,0,0,Strong portfolio (I think),
457,21/09/2023 07:53:18,Rural,The University of Wollongong,1.38071428571429,5.5,59.5,1.38071428571429,N/A,3rd,0,0,0,"Average portfolio, team sports, NDIS work, volunteering",
458,30/08/2023 15:47:03,Rural,The University of Wollongong,1.30821428571429,5.5,52.25,1.30821428571429,N/A,4th,10,0,0,"rural, also studies cert IV woolclassing",< Outlier LL
459,,,,,,,,,,,,,,
