,Timestamp,Rurality,University,Final Combo,GPA,GAMSAT,Raw Combo,CASPer Quartile,ANU Bonuses,Deakin Bonus,MQ Bonus,Deakin RTS Tier,Unimelb GAM,UNDF Bonuses,UNDS Bonuses,UQ MP/RMP Tier + Location,UoW Bonuses,Notes,Outlier
349,31/08/2024 20:47:50,Non-Rural,The University of Wollongong,1.6411,6.36,73.25,1.6411,2nd,0,0,0,Did not apply,No,None,None,,,0,
350,30/08/2024 15:47:58,Non-Rural,The University of Wollongong,1.6373,6.771,67,1.6373,4th,0,0,0,Did not apply,Yes,,,Tier 3,Rockhampton,0,"GAM, Centrelink, family circumstances first year, currently completing honours"
351,31/08/2024 10:32:09,Non-Rural,The University of Wollongong,1.6259,6.656,67.5,1.6259,1st,0,10,0,Did not apply,,,None,,,0,
352,30/08/2024 13:58:28,Non-Rural,The University of Wollongong,1.6213,6.799,65,1.6213,2nd,0,2,0,Did not apply,Yes,,None,,,0,
353,30/08/2024 12:11:19,Non-Rural,The University of Wollongong,1.6181,6.917,63,1.6181,4th,0,0,0,,,None,,Tier 3,Toowoomba,0,
354,30/08/2024 11:28:53,Non-Rural,The University of Wollongong,1.6153,6.582,67.5,1.6153,3rd,0,0,0,,No,None,None,Tier 3,Toowoomba,0,
355,30/08/2024 13:23:30,Non-Rural,The University of Wollongong,1.6075,6.58,66.75,1.6075,2nd,0,0,0,,No,,None,,,0,
356,30/08/2024 12:34:06,Non-Rural,The University of Wollongong,1.5991,6.854,62,1.5991,4th,2,0,0,Did not apply,,None,None,,,0,My GPA is really hard to calculate so not sure
357,30/08/2024 11:31:10,Non-Rural,The University of Wollongong,1.5811,6.5,65.25,1.5811,4th,0,0,0,Did not apply,No,None,None,,,0,
358,30/08/2024 14:07:01,Non-Rural,The University of Wollongong,1.5764,6.257,68.25,1.5764,4th,0,4,0,Did not apply,,None,None,,,1,
359,30/08/2024 12:33:40,Non-Rural,The University of Wollongong,1.5636,6.5,63.5,1.5636,1st,0,0,0,Did not apply,,,None,,,0,
360,30/08/2024 12:33:40,Non-Rural,The University of Wollongong,1.5636,6.5,63.5,1.5636,1st,0,0,0,Did not apply,,,None,,,0,
361,02/09/2024 12:48:48,Non-Rural,The University of Wollongong,1.5454,6.25,65.25,1.5454,2nd,0,4,0,Did not apply,No,,None,,,3,
362,30/08/2024 11:42:57,Non-Rural,The University of Wollongong,1.4204,5.813,59,1.4204,2nd,0,2,0,Did not apply,Yes,,,,,1,
363,30/08/2024 11:39:55,Non-Rural,The University of Wollongong,1.28571,5.3,82.25,1.57964285714286,4th,2,4,0,Did not apply,,None,None,,,4,
364,30/08/2024 12:28:22,Non-Rural,The University of Wollongong,1.28571,5.9,61.75,1.46035714285714,2nd,0,0,0,,,,None,,,3,
365,30/08/2024 15:35:13,Non-Rural,The University of Wollongong,1.28571,6.54,61.75,1.55178571428571,2nd,0,0,0,,,,None,,,3,no
366,30/08/2024 20:51:38,Non-Rural,The University of Wollongong,1.28571,6.906,74.5,1.73157142857143,1st,0,0,0,,,,None,,,3,
367,30/08/2024 23:52:02,Non-Rural,The University of Wollongong,1.28571,6.7,70,1.65714285714286,3rd,0,0,0,,,,None,,,3,
368,30/08/2024 11:30:45,Non-Rural,The University of Wollongong,1.28571,6.67,69,1.64285714285714,3rd,0,0,0,,,,None,,,2,
369,30/08/2024 11:40:16,Non-Rural,The University of Wollongong,1.28571,6.455,62.25,1.54464285714286,3rd,0,10,0,Did not apply,,,,,,2,
370,30/08/2024 11:46:21,Non-Rural,The University of Wollongong,1.28571,6.736,65.25,1.61478571428571,2nd,0,4,0,Did not apply,No,,None,,,2,
371,30/08/2024 12:08:31,Non-Rural,The University of Wollongong,1.28571,6.427,64.25,1.56064285714286,1st,0,0,0,,,,None,,,2,Applied RMP- recieved GB interview -Luke
372,30/08/2024 12:33:10,Non-Rural,The University of Wollongong,1.28571,6.1,57.25,1.44392857142857,4th,0,2,0,Did not apply,Yes,WA Res,,,,2,
373,30/08/2024 13:56:21,Non-Rural,The University of Wollongong,1.28571,6.313,65.75,1.55935714285714,4th,0,4,0,Did not apply,,,None,,,2,
374,30/08/2024 14:46:01,Non-Rural,The University of Wollongong,1.28571,6.4,61.5,1.52928571428571,4th,0,0,0,Did not apply,,,None,,,2,
375,30/08/2024 15:55:05,Non-Rural,The University of Wollongong,1.28571,6.903,65.25,1.63864285714286,3rd,0,0,0,,,None,,,,2,
376,30/08/2024 16:07:56,Non-Rural,The University of Wollongong,1.28571,6.108,67.25,1.54507142857143,3rd,0,2,0,Did not apply,No,HDR,HDR,,,2,
377,30/08/2024 16:24:04,Non-Rural,The University of Wollongong,1.28571,6.515,53,1.46071428571429,3rd,0,0,0,,No,,None,,,2,
378,30/08/2024 17:19:19,Non-Rural,The University of Wollongong,1.28571,6.385,66.75,1.57964285714286,4th,0,0,0,,,WA Res,,,,2,
379,30/08/2024 18:11:10,Non-Rural,The University of Wollongong,1.28571,6.238,69.75,1.58864285714286,3rd,0,0,0,Did not apply,No,,None,Tier 3,Rockhampton,2,
380,30/08/2024 18:19:29,Non-Rural,The University of Wollongong,1.28571,6.67,62,1.57285714285714,2nd,0,0,0,,,,,,,2,
381,30/08/2024 19:09:11,Non-Rural,The University of Wollongong,1.28571,6.958,63.75,1.6315,4th,0,0,0,,,,None,,,2,
382,31/08/2024 01:36:33,Non-Rural,The University of Wollongong,1.28571,6.865,65.5,1.63571428571429,2nd,0,4,0,Did not apply,,,None,,,2,
383,31/08/2024 13:59:55,Non-Rural,The University of Wollongong,1.28571,6.373,67.5,1.58542857142857,3rd,0,0,0,,,,,Tier 3,Rockhampton,2,
384,31/08/2024 14:39:08,Non-Rural,The University of Wollongong,1.28571,6.906,65.5,1.64157142857143,3rd,0,4,0,Did not apply,,,,,,2,
385,01/09/2024 11:25:20,Non-Rural,The University of Wollongong,1.28571,6.15,72,1.59857142857143,1st,0,0,0,,,None,,Tier 3,Toowoomba,2,"I got a rejection from UOW, but the other universities haven't said anything to me."
386,30/08/2024 11:28:45,Non-Rural,The University of Wollongong,1.28571,6.2,58.75,1.47321428571429,4th,0,0,0,,,,,,,1,N/A
387,30/08/2024 11:30:18,Non-Rural,The University of Wollongong,1.28571,6.948,61.25,1.60507142857143,4th,0,0,0,,,None,,,,1,
388,30/08/2024 11:31:38,Non-Rural,The University of Wollongong,1.28571,6.49,62.25,1.54964285714286,1st,0,2,0,Did not apply,Yes,,,Tier 3,Rockhampton,1,
389,30/08/2024 11:42:51,Non-Rural,The University of Wollongong,1.28571,6.6,70.25,1.64535714285714,3rd,0,2,0,Did not apply,,None,None,,,1,
390,30/08/2024 11:54:45,Non-Rural,The University of Wollongong,1.28571,6.75,64,1.60428571428571,4th,0,0,0,,,,None,,,1,
391,30/08/2024 12:01:23,Non-Rural,The University of Wollongong,1.28571,6.792,64.75,1.61778571428571,4th,0,0,0,,Yes,None,,,,1,
392,30/08/2024 12:05:35,Non-Rural,The University of Wollongong,1.28571,6.438,68.5,1.60471428571429,3rd,0,0,0,,,None,,,,1,
393,30/08/2024 12:07:31,Non-Rural,The University of Wollongong,1.28571,5.813,65.25,1.48292857142857,3rd,0,0,0,,,None,None,Tier 3,Toowoomba,1,
394,30/08/2024 12:10:07,Non-Rural,The University of Wollongong,1.28571,6.33,63.5,1.53928571428571,4th,0,0,0,,,,None,,,1,
395,30/08/2024 12:17:23,Non-Rural,The University of Wollongong,1.28571,6.771,64.25,1.60978571428571,3rd,0,0,0,,No,None,None,,,1,
396,30/08/2024 12:18:49,Non-Rural,The University of Wollongong,1.28571,6.75,69,1.65428571428571,4th,0,0,0,,No,,None,,,1,
397,30/08/2024 12:37:35,Non-Rural,The University of Wollongong,1.28571,6.802,73.5,1.70671428571429,4th,0,0,0,,,,None,,,1,
398,30/08/2024 12:47:02,Non-Rural,The University of Wollongong,1.28571,6.83,67.5,1.65071428571429,2nd,0,0,0,,,None,None,,,1,
399,30/08/2024 13:09:25,Non-Rural,The University of Wollongong,1.28571,6.631,66.25,1.60978571428571,2nd,0,0,0,,,None,,Tier 3,Bundaberg,1,First-class standalone honours
400,30/08/2024 13:16:11,Non-Rural,The University of Wollongong,1.28571,6.208,63,1.51685714285714,4th,2,2,0,Did not apply,,,None,Tier 3,Rockhampton,1,
401,30/08/2024 13:18:49,Non-Rural,The University of Wollongong,1.28571,6.881,61.5,1.598,4th,0,0,0,,,,None,,,1,
402,30/08/2024 13:41:06,Non-Rural,The University of Wollongong,1.28571,6.45,69.25,1.61392857142857,2nd,0,0,0,,,None,None,,,1,
403,30/08/2024 13:50:35,Non-Rural,The University of Wollongong,1.28571,6.594,65.5,1.597,4th,0,0,0,,,,,Tier 3,Toowoomba,1,
404,30/08/2024 15:22:26,Non-Rural,The University of Wollongong,1.28571,7,62.75,1.6275,4th,0,0,0,,,,None,,,1,
405,30/08/2024 15:44:13,Non-Rural,The University of Wollongong,1.28571,6.97,63.75,1.63321428571429,3rd,0,0,0,,,None,None,,,1,
406,30/08/2024 15:49:08,Non-Rural,The University of Wollongong,1.28571,6.542,67.25,1.60707142857143,4th,0,0,0,,No,,None,,,1,
407,30/08/2024 16:37:39,Non-Rural,The University of Wollongong,1.28571,6.8,64.5,1.61642857142857,2nd,0,0,0,,,,,,,1,
408,30/08/2024 18:48:00,Non-Rural,The University of Wollongong,1.28571,6.9,64,1.62571428571429,3rd,0,0,0,,,None,None,,,1,
409,30/08/2024 20:27:17,Non-Rural,The University of Wollongong,1.28571,6.885,65,1.63357142857143,4th,0,0,0,,,,None,,,1,
410,30/08/2024 20:55:51,Non-Rural,The University of Wollongong,1.28571,6.8,66.75,1.63892857142857,2nd,0,0,0,,,,None,,,1,
411,31/08/2024 08:53:27,Non-Rural,The University of Wollongong,1.28571,6.793,68.25,1.65292857142857,4th,0,0,0,,,,,,,1,
412,31/08/2024 11:16:39,Non-Rural,The University of Wollongong,1.28571,6.819,61.75,1.59164285714286,3rd,0,0,0,,,,,,,1,
413,31/08/2024 15:09:33,Non-Rural,The University of Wollongong,1.28571,6.75,67,1.63428571428571,3rd,0,0,0,,,,None,,,1,
414,31/08/2024 18:49:35,Non-Rural,The University of Wollongong,1.28571,6.948,64,1.63257142857143,2nd,0,0,0,,,,,,,1,
415,01/09/2024 16:26:11,Non-Rural,The University of Wollongong,1.28571,6.99,65.5,1.65357142857143,4th,0,0,0,,,,None,,,1,
416,03/09/2024 10:34:59,Non-Rural,The University of Wollongong,1.28571,6.573,63.25,1.5715,2nd,0,0,0,,,,,Tier 3,Toowoomba,1,
417,06/09/2024 10:03:08,Non-Rural,The University of Wollongong,1.28571,7,65.5,1.655,4th,0,0,0,,Yes,,,Tier 3,Toowoomba,1,
418,17/09/2024 17:37:48,Non-Rural,The University of Wollongong,1.28571,6.87,67.25,1.65392857142857,4th,0,0,0,,,,None,,,1,
419,30/08/2024 16:24:24,Rural,Deakin University,1.61416,6.046,57.75,1.44121428571429,1st,0,12,0,Tier 3,No,,,,,0,
420,02/09/2024 14:01:18,Rural,Deakin University,1.46862857142857,6,55.5,1.41214285714286,4th,0,4,0,Did not apply,,,,,,2,
421,30/08/2024 21:22:28,Rural,Macquarie University,1.42415,5.635,59.5,1.4,4th,0,0,3,,,None,None,,,1,"Added the 3% Rural bonus to MQ. If this was an error & you're non-rural, let me know and I'll edit your submission -Luke"
422,30/08/2024 21:22:28,Rural,The University of Notre Dame Sydney,1.385,5.635,58,1.385,4th,0,0,3,,,None,None,,,1,"Added the 3% Rural bonus to MQ. If this was an error & you're non-rural, let me know and I'll edit your submission -Luke"
423,30/08/2024 21:22:28,Rural,The University of Queensland (Greater Brisbane),1.3657,5.5,58,1.3657,4th,0,0,3,,,None,None,,,1,"Added the 3% Rural bonus to MQ. If this was an error & you're non-rural, let me know and I'll edit your submission -Luke"
424,30/08/2024 21:22:28,Rural,The University of Western Australia,1.3837,5.521,59.5,1.3837,4th,0,0,3,,,None,None,,,1,"Added the 3% Rural bonus to MQ. If this was an error & you're non-rural, let me know and I'll edit your submission -Luke"
425,30/08/2024 21:22:28,Rural,The University of Wollongong,1.28571,5.635,59.5,1.4,4th,0,0,3,,,None,None,,,1,"Added the 3% Rural bonus to MQ. If this was an error & you're non-rural, let me know and I'll edit your submission -Luke"
426,,,,,,,,,,,,,,,,,,,
